cust_id,proba,campaign
2436,0.8311429400380806,4
2072,0.8306259306226578,6
3552,0.8306259306226578,6
7212,0.8306259306226578,6
7382,0.8306259306226578,6
7113,0.8304545509364182,7
561,0.8302679160913599,7
1081,0.8302679160913599,7
1781,0.8302679160913599,7
2261,0.8302679160913599,7
3261,0.8302679160913599,7
3641,0.8302679160913599,7
6411,0.8302679160913599,7
6521,0.8302679160913599,7
7241,0.8302679160913599,7
7541,0.8302679160913599,7
8971,0.8302679160913599,7
7797,0.8302569502490925,2
8204,0.8297605751627861,5
170,0.8290269920373785,4
380,0.8290269920373785,4
1400,0.8290269920373785,4
3400,0.8290269920373785,4
5450,0.8290269920373785,4
5750,0.8290269920373785,4
7040,0.8290269920373785,4
7980,0.8290269920373785,4
8490,0.8290269920373785,4
13000,0.8290269920373785,4
3668,0.8280058413359247,4
4248,0.8280058413359247,4
7998,0.8280058413359247,4
12668,0.8280058413359247,4
1511,0.8279147454301579,2
6541,0.8279147454301579,2
2684,0.8276251366612741,4
3294,0.8276251366612741,4
4464,0.8276251366612741,4
5394,0.8276251366612741,4
5614,0.8276251366612741,4
5834,0.8276251366612741,4
1479,0.8273012460456496,2
214,0.8272705973502186,7
3704,0.8272705973502186,7
6874,0.8272705973502186,7
71,0.8251066893124483,4
931,0.8251066893124483,4
1521,0.8251066893124483,4
1961,0.8251066893124483,4
1981,0.8251066893124483,4
4341,0.8251066893124483,4
4581,0.8251066893124483,4
5991,0.8251066893124483,4
7201,0.8251066893124483,4
8631,0.8251066893124483,4
8881,0.8251066893124483,4
12861,0.8251066893124483,4
13111,0.8251066893124483,4
77,0.8244129192635543,4
3127,0.8244129192635543,4
3867,0.8244129192635543,4
4727,0.8244129192635543,4
5467,0.8244129192635543,4
7897,0.8244129192635543,4
1253,0.8235226799289163,7
1857,0.823306664890461,7
44,0.8229988697405601,7
5149,0.8217965376335343,4
7698,0.8213793140365471,4
9318,0.8213793140365471,4
1588,0.820763112234292,4
6508,0.820763112234292,4
1349,0.8203332753264789,6
2749,0.8203332753264789,6
4479,0.8203332753264789,6
4939,0.8203332753264789,6
5689,0.8203332753264789,6
8059,0.8203332753264789,6
9289,0.8203332753264789,6
12809,0.8203332753264789,6
12839,0.8203332753264789,6
1744,0.8202993326333109,4
8844,0.8202993326333109,4
9234,0.8201764289150294,7
600,0.8195299629317635,4
1620,0.8195299629317635,4
12640,0.8195299629317635,4
3456,0.8194551167309762,7
4476,0.8194551167309762,7
175,0.8190523949476433,10
6465,0.8190523949476433,10
7765,0.8190523949476433,10
3132,0.8182167249757132,4
4002,0.8182167249757132,4
5052,0.8182167249757132,4
6742,0.8182167249757132,4
456,0.8181499488809867,4
2136,0.8181499488809867,4
5936,0.8181499488809867,4
7076,0.8181499488809867,4
7379,0.8180402304980267,2
66,0.8174430024682531,7
186,0.8174430024682531,7
756,0.8174430024682531,7
1876,0.8174430024682531,7
3946,0.8174430024682531,7
5186,0.8174430024682531,7
5476,0.8174430024682531,7
6106,0.8174430024682531,7
6206,0.8174430024682531,7
7366,0.8174430024682531,7
7406,0.8174430024682531,7
7726,0.8174430024682531,7
7756,0.8174430024682531,7
8496,0.8174430024682531,7
8746,0.8174430024682531,7
8856,0.8174430024682531,7
8886,0.8174430024682531,7
1122,0.8165646496738566,4
1982,0.8165646496738566,4
2522,0.8165646496738566,4
3632,0.8165646496738566,4
5072,0.8165646496738566,4
7272,0.8165646496738566,4
7812,0.8165646496738566,4
9042,0.8165646496738566,4
9312,0.8165646496738566,4
1423,0.8163449110583363,4
4603,0.8163449110583363,4
7213,0.8163449110583363,4
8373,0.8163449110583363,4
51,0.8159356977693711,7
301,0.8159356977693711,7
691,0.8159356977693711,7
3071,0.8159356977693711,7
3671,0.8159356977693711,7
7041,0.8159356977693711,7
8713,0.8157821850619031,4
13120,0.8153008941111812,7
4192,0.8149753052797185,4
8952,0.8149753052797185,4
2257,0.8137837231758127,2
2477,0.8137837231758127,2
5507,0.8137837231758127,2
238,0.8132540559025307,6
2078,0.8132540559025307,6
4268,0.8132540559025307,6
5458,0.8132540559025307,6
5888,0.8132540559025307,6
6118,0.8132540559025307,6
6338,0.8132540559025307,6
6858,0.8132540559025307,6
7428,0.8132540559025307,6
8908,0.8132540559025307,6
9038,0.8132540559025307,6
9188,0.8132540559025307,6
927,0.8130304102977111,4
6837,0.8130304102977111,4
1887,0.8124946719946722,8
4214,0.8123019427807983,4
8832,0.8122870501200475,6
12642,0.8122870501200475,6
2995,0.8117779963000824,4
3195,0.8117779963000824,4
3855,0.8117779963000824,4
5415,0.8117779963000824,4
5575,0.8117779963000824,4
6335,0.8117779963000824,4
6525,0.8117779963000824,4
6985,0.8117779963000824,4
7065,0.8117779963000824,4
7185,0.8117779963000824,4
7415,0.8117779963000824,4
7825,0.8117779963000824,4
12605,0.8117779963000824,4
12695,0.8117779963000824,4
1545,0.8116536065653829,1
13071,0.811590612861125,7
167,0.8112659759724075,7
247,0.8112659759724075,7
907,0.8112659759724075,7
1187,0.8112659759724075,7
1267,0.8112659759724075,7
1667,0.8112659759724075,7
2537,0.8112659759724075,7
6277,0.8112659759724075,7
7587,0.8112659759724075,7
7597,0.8112659759724075,7
8187,0.8112659759724075,7
8407,0.8112659759724075,7
8507,0.8112659759724075,7
12757,0.8112659759724075,7
2670,0.8108544965131087,7
3140,0.8108544965131087,7
2204,0.8106336711257623,4
1570,0.810528079097016,4
6194,0.8103630225124033,6
327,0.8103511067771992,4
527,0.8103511067771992,4
817,0.8103511067771992,4
1207,0.8103511067771992,4
2337,0.8103511067771992,4
4227,0.8103511067771992,4
6887,0.8103511067771992,4
844,0.8102807835769541,4
1044,0.8102807835769541,4
1724,0.8102807835769541,4
2284,0.8102807835769541,4
4724,0.8102807835769541,4
5894,0.8102807835769541,4
8104,0.8102807835769541,4
9204,0.8102807835769541,4
12764,0.8102807835769541,4
930,0.8102215978535938,7
1970,0.8102215978535938,7
2260,0.8102215978535938,7
3470,0.8102215978535938,7
3560,0.8102215978535938,7
4240,0.8102215978535938,7
4430,0.8102215978535938,7
5790,0.8102215978535938,7
5890,0.8102215978535938,7
6020,0.8102215978535938,7
6230,0.8102215978535938,7
8170,0.8102215978535938,7
13030,0.8102215978535938,7
6019,0.8097119922515783,4
7969,0.8097119922515783,4
303,0.8096617655775147,6
1123,0.8096617655775147,6
1823,0.8096617655775147,6
2693,0.8096617655775147,6
3853,0.8096617655775147,6
3883,0.8096617655775147,6
5403,0.8096617655775147,6
5613,0.8096617655775147,6
7043,0.8096617655775147,6
8743,0.8096617655775147,6
2399,0.8089584133073398,5
428,0.8088004213926989,6
1098,0.8088004213926989,6
1218,0.8088004213926989,6
4478,0.8088004213926989,6
5438,0.8088004213926989,6
6288,0.8088004213926989,6
7038,0.8088004213926989,6
7048,0.8088004213926989,6
168,0.8085771586544286,7
328,0.8085771586544286,7
908,0.8085771586544286,7
8588,0.8085771586544286,7
1484,0.8085182653306023,1
2234,0.8085182653306023,1
6044,0.8085182653306023,1
6714,0.8085182653306023,1
1581,0.8073437481911473,4
3151,0.8073437481911473,4
9141,0.8073437481911473,4
13041,0.8073437481911473,4
6096,0.807026124414019,2
333,0.8061016774468169,4
4303,0.8061016774468169,4
5063,0.8061016774468169,4
6203,0.8061016774468169,4
6493,0.8061016774468169,4
6873,0.8061016774468169,4
8803,0.8061016774468169,4
8873,0.8061016774468169,4
7033,0.8057749688392104,4
597,0.8056955747090234,4
3087,0.8056955747090234,4
3229,0.8055409507144939,4
218,0.8053273546106228,4
4408,0.8053273546106228,4
5217,0.8052697185724186,2
284,0.805241445658353,7
294,0.805241445658353,7
574,0.805241445658353,7
674,0.805241445658353,7
1134,0.805241445658353,7
1404,0.805241445658353,7
4244,0.805241445658353,7
4374,0.805241445658353,7
6394,0.805241445658353,7
7104,0.805241445658353,7
7744,0.805241445658353,7
8574,0.805241445658353,7
13074,0.805241445658353,7
1164,0.805161952174387,4
1754,0.805161952174387,4
6744,0.805161952174387,4
7724,0.805161952174387,4
7934,0.805161952174387,4
8434,0.805161952174387,4
3395,0.8044059988431438,7
8205,0.8044059988431438,7
8575,0.8044059988431438,7
8735,0.8044059988431438,7
8755,0.8044059988431438,7
1278,0.8037706380755243,2
7098,0.8037706380755243,2
1445,0.803265149150701,4
2595,0.803265149150701,4
3365,0.803265149150701,4
5155,0.803265149150701,4
5555,0.803265149150701,4
801,0.8029340114859754,7
8031,0.8029340114859754,7
7316,0.8025552284015314,4
36,0.8020065999702258,4
836,0.8020065999702258,4
976,0.8020065999702258,4
1386,0.8020065999702258,4
1746,0.8020065999702258,4
1766,0.8020065999702258,4
4036,0.8020065999702258,4
5416,0.8020065999702258,4
6986,0.8020065999702258,4
8236,0.8020065999702258,4
9316,0.8020065999702258,4
9326,0.8020065999702258,4
6505,0.8019504199870279,7
562,0.8016753563082267,4
1392,0.8016753563082267,4
1462,0.8016753563082267,4
1752,0.8016753563082267,4
2362,0.8016753563082267,4
3092,0.8016753563082267,4
3712,0.8016753563082267,4
5082,0.8016753563082267,4
5932,0.8016753563082267,4
6312,0.8016753563082267,4
7092,0.8016753563082267,4
7112,0.8016753563082267,4
7562,0.8016753563082267,4
8372,0.8016753563082267,4
8982,0.8016753563082267,4
3270,0.8015881482023255,7
4750,0.8015881482023255,7
6360,0.8015881482023255,7
6520,0.8015881482023255,7
6530,0.8015881482023255,7
8200,0.8015881482023255,7
2303,0.8014235366279102,4
6423,0.8014235366279102,4
13083,0.8014235366279102,4
258,0.8007438768764473,4
648,0.8007438768764473,4
1838,0.8007438768764473,4
2898,0.8007438768764473,4
2938,0.8007438768764473,4
2968,0.8007438768764473,4
5528,0.8007438768764473,4
6018,0.8007438768764473,4
6358,0.8007438768764473,4
6628,0.8007438768764473,4
6958,0.8007438768764473,4
7418,0.8007438768764473,4
12898,0.8007438768764473,4
13028,0.8007438768764473,4
1106,0.8002835703361767,4
7748,0.7999834884328838,7
12688,0.7999834884328838,7
13128,0.7999834884328838,7
2330,0.7994414986029367,6
2970,0.7994414986029367,6
3830,0.7994414986029367,6
4630,0.7994414986029367,6
5840,0.7994414986029367,6
13200,0.7994414986029367,6
549,0.798487605782008,7
729,0.798487605782008,7
3449,0.798487605782008,7
4039,0.798487605782008,7
4189,0.798487605782008,7
4309,0.798487605782008,7
4549,0.798487605782008,7
6269,0.798487605782008,7
6639,0.798487605782008,7
6709,0.798487605782008,7
7299,0.798487605782008,7
7399,0.798487605782008,7
7569,0.798487605782008,7
7899,0.798487605782008,7
9049,0.798487605782008,7
9079,0.798487605782008,7
12879,0.798487605782008,7
12889,0.798487605782008,7
13159,0.798487605782008,7
7464,0.7984574044674624,4
243,0.798142498341118,7
2593,0.798142498341118,7
3663,0.798142498341118,7
12703,0.798142498341118,7
12542,0.7976099355459894,7
3681,0.7972075538516761,6
3771,0.7972075538516761,6
4171,0.7972075538516761,6
4461,0.7972075538516761,6
12801,0.7972075538516761,6
13151,0.7972075538516761,6
242,0.7970112484936219,7
572,0.7970112484936219,7
2252,0.7970112484936219,7
2312,0.7970112484936219,7
2722,0.7970112484936219,7
3332,0.7970112484936219,7
3382,0.7970112484936219,7
3832,0.7970112484936219,7
5852,0.7970112484936219,7
6582,0.7970112484936219,7
9032,0.7970112484936219,7
12922,0.7970112484936219,7
623,0.7958373641570634,7
1583,0.7958373641570634,7
1673,0.7958373641570634,7
1893,0.7958373641570634,7
1943,0.7958373641570634,7
2113,0.7958373641570634,7
2513,0.7958373641570634,7
3703,0.7958373641570634,7
4733,0.7958373641570634,7
4903,0.7958373641570634,7
6363,0.7958373641570634,7
6903,0.7958373641570634,7
7103,0.7958373641570634,7
7493,0.7958373641570634,7
8653,0.7958373641570634,7
8903,0.7958373641570634,7
9313,0.7958373641570634,7
3379,0.7957193698943352,7
8869,0.7957193698943352,7
3585,0.7951565281461902,6
5435,0.7951565281461902,6
8889,0.794844944616936,2
272,0.7946554213469099,7
1152,0.7946554213469099,7
2082,0.7946554213469099,7
3462,0.7946554213469099,7
4032,0.7946554213469099,7
5322,0.7946554213469099,7
8572,0.7946554213469099,7
9222,0.7946554213469099,7
720,0.7942080167733333,6
5360,0.7942080167733333,6
7220,0.7942080167733333,6
818,0.7935675074821428,7
1608,0.7935675074821428,7
1698,0.7935675074821428,7
2408,0.7935675074821428,7
2908,0.7935675074821428,7
4888,0.7935675074821428,7
5388,0.7935675074821428,7
5998,0.7935675074821428,7
960,0.7930202114193138,6
6280,0.7930202114193138,6
6660,0.7930202114193138,6
8110,0.7930202114193138,6
9200,0.7930202114193138,6
5621,0.7927494077764379,7
94,0.792581149373075,7
104,0.792581149373075,7
634,0.792581149373075,7
784,0.792581149373075,7
1064,0.792581149373075,7
2574,0.792581149373075,7
3134,0.792581149373075,7
3154,0.792581149373075,7
3204,0.792581149373075,7
3754,0.792581149373075,7
3904,0.792581149373075,7
4364,0.792581149373075,7
4404,0.792581149373075,7
4644,0.792581149373075,7
5214,0.792581149373075,7
5954,0.792581149373075,7
6824,0.792581149373075,7
7124,0.792581149373075,7
7164,0.792581149373075,7
8724,0.792581149373075,7
9284,0.792581149373075,7
12774,0.792581149373075,7
1596,0.7923851811436332,4
7986,0.7923851811436332,4
393,0.7919715208075948,4
413,0.7919715208075948,4
3843,0.7919715208075948,4
4253,0.7919715208075948,4
5503,0.7919715208075948,4
6263,0.7919715208075948,4
6713,0.7919715208075948,4
827,0.7909332378814402,4
7317,0.7909332378814402,4
12547,0.7909332378814402,4
1020,0.7907369359350482,7
5510,0.7907369359350482,7
7940,0.7907369359350482,7
12819,0.7903747909906237,4
184,0.789408656560095,10
2064,0.789408656560095,10
2134,0.789408656560095,10
3604,0.789408656560095,10
4664,0.789408656560095,10
4924,0.789408656560095,10
8634,0.789408656560095,10
8704,0.789408656560095,10
8864,0.789408656560095,10
9024,0.789408656560095,10
1663,0.7892059150000327,4
149,0.7878322451083836,4
169,0.7878322451083836,4
359,0.7878322451083836,4
1079,0.7878322451083836,4
1149,0.7878322451083836,4
1209,0.7878322451083836,4
2149,0.7878322451083836,4
2609,0.7878322451083836,4
3419,0.7878322451083836,4
4289,0.7878322451083836,4
5349,0.7878322451083836,4
5469,0.7878322451083836,4
6219,0.7878322451083836,4
6329,0.7878322451083836,4
6469,0.7878322451083836,4
6599,0.7878322451083836,4
6769,0.7878322451083836,4
7229,0.7878322451083836,4
8099,0.7878322451083836,4
8169,0.7878322451083836,4
9309,0.7878322451083836,4
12669,0.7878322451083836,4
6145,0.7873650428155311,7
9055,0.7873650428155311,7
3444,0.7870833395877908,6
3824,0.7870833395877908,6
4474,0.7870833395877908,6
5964,0.7870833395877908,6
6164,0.7870833395877908,6
7334,0.7870833395877908,6
8584,0.7870833395877908,6
9014,0.7870833395877908,6
12994,0.7868516761016764,10
1717,0.7866515113411853,4
4427,0.7866515113411853,4
6847,0.7866515113411853,4
1428,0.7865731199903013,4
3128,0.7865731199903013,4
5908,0.7865731199903013,4
13148,0.7865731199903013,4
1158,0.7865670067546631,4
2748,0.7865670067546631,4
3738,0.7865670067546631,4
5028,0.7865670067546631,4
5328,0.7865670067546631,4
5798,0.7865670067546631,4
6688,0.7865670067546631,4
7788,0.7865670067546631,4
12708,0.7865670067546631,4
3380,0.7859908998323099,4
12790,0.7859908998323099,4
940,0.7859019755133047,4
1720,0.7859019755133047,4
1730,0.7859019755133047,4
2290,0.7859019755133047,4
3260,0.7859019755133047,4
4370,0.7859019755133047,4
5540,0.7859019755133047,4
5980,0.7859019755133047,4
6840,0.7859019755133047,4
6990,0.7859019755133047,4
7010,0.7859019755133047,4
7050,0.7859019755133047,4
7550,0.7859019755133047,4
7930,0.7859019755133047,4
8180,0.7859019755133047,4
8370,0.7859019755133047,4
785,0.7852679403109596,7
1115,0.7852679403109596,7
1345,0.7852679403109596,7
1425,0.7852679403109596,7
1675,0.7852679403109596,7
1985,0.7852679403109596,7
1995,0.7852679403109596,7
2165,0.7852679403109596,7
2535,0.7852679403109596,7
2545,0.7852679403109596,7
3015,0.7852679403109596,7
3165,0.7852679403109596,7
3635,0.7852679403109596,7
3845,0.7852679403109596,7
4015,0.7852679403109596,7
6355,0.7852679403109596,7
7675,0.7852679403109596,7
8315,0.7852679403109596,7
8585,0.7852679403109596,7
8975,0.7852679403109596,7
12565,0.7852679403109596,7
12725,0.7852679403109596,7
12835,0.7852679403109596,7
13065,0.7852679403109596,7
1183,0.7848219321241242,2
3903,0.7848219321241242,2
5323,0.7848219321241242,2
5653,0.7848219321241242,2
6153,0.7848219321241242,2
4599,0.7835146470222807,7
12709,0.7835146470222807,7
203,0.7833097571498396,7
3923,0.7833097571498396,7
12733,0.7833097571498396,7
2251,0.7829029478077056,6
2441,0.7829029478077056,6
9051,0.7829029478077056,6
904,0.7825593023271761,4
1394,0.7825593023271761,4
3594,0.7825593023271761,4
5174,0.7825593023271761,4
6264,0.7825593023271761,4
211,0.7823491103466053,4
1661,0.7823491103466053,4
1821,0.7823491103466053,4
1861,0.7823491103466053,4
2881,0.7823491103466053,4
3191,0.7823491103466053,4
5181,0.7823491103466053,4
5341,0.7823491103466053,4
6041,0.7823491103466053,4
6191,0.7823491103466053,4
6241,0.7823491103466053,4
6611,0.7823491103466053,4
6731,0.7823491103466053,4
7501,0.7823491103466053,4
7831,0.7823491103466053,4
7971,0.7823491103466053,4
8491,0.7823491103466053,4
9271,0.7823491103466053,4
12951,0.7823491103466053,4
3075,0.7820150095774201,7
6255,0.7820150095774201,7
1493,0.7816322165014161,6
1683,0.7816322165014161,6
4571,0.7814498874414711,4
5591,0.7814498874414711,4
7931,0.7814498874414711,4
7961,0.7814498874414711,4
3558,0.7813062807002475,7
7808,0.7813062807002475,7
3116,0.7807104604631492,6
7826,0.7807104604631492,6
7966,0.7807104604631492,6
7976,0.7807104604631492,6
8036,0.7807104604631492,6
5224,0.7804855534372582,6
8114,0.7804855534372582,6
2845,0.7792042864855848,1
4525,0.7792042864855848,1
670,0.7789244286294938,7
8243,0.7786904761904764,6
2901,0.7779036676549391,4
4764,0.7775887445887446,4
909,0.7767023362536503,7
3222,0.7764590964590965,4
4132,0.7763386310975885,4
1227,0.7755783165325185,6
1487,0.7755783165325185,6
2297,0.7755783165325185,6
3997,0.7755783165325185,6
4177,0.7755783165325185,6
4847,0.7755783165325185,6
5157,0.7755783165325185,6
5197,0.7755783165325185,6
6117,0.7755783165325185,6
6487,0.7755783165325185,6
7007,0.7755783165325185,6
7287,0.7755783165325185,6
7447,0.7755783165325185,6
7977,0.7755783165325185,6
8127,0.7755783165325185,6
12617,0.7755783165325185,6
3865,0.7752570091087196,1
6085,0.7752570091087196,1
877,0.7741246794098299,4
7747,0.7741246794098299,4
3183,0.774072970268202,6
3583,0.774072970268202,6
4023,0.774072970268202,6
8412,0.773913099245465,7
544,0.7735102855741259,6
1304,0.7735102855741259,6
2334,0.7735102855741259,6
2724,0.7735102855741259,6
4564,0.7735102855741259,6
5294,0.7735102855741259,6
5544,0.7735102855741259,6
5584,0.7735102855741259,6
5814,0.7735102855741259,6
5944,0.7735102855741259,6
6244,0.7735102855741259,6
6574,0.7735102855741259,6
7204,0.7735102855741259,6
7244,0.7735102855741259,6
7534,0.7735102855741259,6
2756,0.7734580140735955,7
5006,0.7734580140735955,7
166,0.7734434403709082,4
686,0.7734434403709082,4
1006,0.7734434403709082,4
3156,0.7734434403709082,4
5016,0.7734434403709082,4
8786,0.7734434403709082,4
9216,0.7734434403709082,4
465,0.7730139286815794,1
13091,0.7728183480812068,6
972,0.7725330040286,6
2942,0.7725330040286,6
3612,0.7725330040286,6
4472,0.7725330040286,6
5612,0.7725330040286,6
5742,0.7725330040286,6
8942,0.7725330040286,6
9232,0.7725330040286,6
4608,0.7724365562560745,6
4928,0.7724365562560745,6
8428,0.7724365562560745,6
789,0.7722195919918906,6
1379,0.7722195919918906,6
4739,0.7722195919918906,6
7149,0.7722195919918906,6
9329,0.7722195919918906,6
12919,0.7722195919918906,6
1275,0.77176073683969,1
803,0.771146526217729,4
1443,0.771146526217729,4
1282,0.7710840684580924,4
1742,0.7710840684580924,4
2392,0.7710840684580924,4
2882,0.7710840684580924,4
2962,0.7710840684580924,4
3722,0.7710840684580924,4
5492,0.7710840684580924,4
5522,0.7710840684580924,4
6122,0.7710840684580924,4
6392,0.7710840684580924,4
7062,0.7710840684580924,4
7302,0.7710840684580924,4
8152,0.7710840684580924,4
8842,0.7710840684580924,4
8963,0.7710764668476532,5
1111,0.7710609385714026,7
1151,0.7710609385714026,7
1991,0.7710609385714026,7
3561,0.7710609385714026,7
5701,0.7710609385714026,7
5781,0.7710609385714026,7
6221,0.7710609385714026,7
6461,0.7710609385714026,7
7121,0.7710609385714026,7
7461,0.7710609385714026,7
7531,0.7710609385714026,7
9041,0.7710609385714026,7
1113,0.7705719632850677,4
1573,0.7705719632850677,4
2533,0.7705719632850677,4
7433,0.7705719632850677,4
620,0.7703310531200319,7
1820,0.7703310531200319,7
1850,0.7703310531200319,7
3120,0.7703310531200319,7
3460,0.7703310531200319,7
4460,0.7703310531200319,7
1375,0.7693189245341849,6
1525,0.7693189245341849,6
4625,0.7693189245341849,6
4885,0.7693189245341849,6
5475,0.7693189245341849,6
6065,0.7693189245341849,6
266,0.7688893322303124,7
276,0.7688893322303124,7
1316,0.7688893322303124,7
1556,0.7688893322303124,7
1796,0.7688893322303124,7
1836,0.7688893322303124,7
2236,0.7688893322303124,7
3246,0.7688893322303124,7
3676,0.7688893322303124,7
4986,0.7688893322303124,7
6566,0.7688893322303124,7
8396,0.7688893322303124,7
8586,0.7688893322303124,7
9276,0.7688893322303124,7
12656,0.7688893322303124,7
12816,0.7688893322303124,7
12876,0.7688893322303124,7
13036,0.7688893322303124,7
13126,0.7688893322303124,7
4591,0.76839623078579,7
1323,0.7683813505903019,10
3403,0.7683813505903019,10
8904,0.7667990886227889,7
1096,0.7662042957363591,6
1196,0.7662042957363591,6
1646,0.7662042957363591,6
2266,0.7662042957363591,6
2576,0.7662042957363591,6
3236,0.7662042957363591,6
3396,0.7662042957363591,6
4506,0.7662042957363591,6
5986,0.7662042957363591,6
8046,0.7662042957363591,6
12606,0.7662042957363591,6
12826,0.7662042957363591,6
13166,0.7662042957363591,6
604,0.7660450191877481,4
834,0.7660450191877481,4
964,0.7660450191877481,4
1314,0.7660450191877481,4
1684,0.7660450191877481,4
2104,0.7660450191877481,4
2404,0.7660450191877481,4
2694,0.7660450191877481,4
3034,0.7660450191877481,4
3244,0.7660450191877481,4
3384,0.7660450191877481,4
4294,0.7660450191877481,4
6804,0.7660450191877481,4
7414,0.7660450191877481,4
7594,0.7660450191877481,4
8064,0.7660450191877481,4
8894,0.7660450191877481,4
8219,0.7658576146076141,5
6252,0.7658336801002519,4
8722,0.7658336801002519,4
1186,0.7657559790456802,7
2326,0.7657398506558731,7
2649,0.7655576682026479,4
4319,0.7655576682026479,4
5139,0.7655576682026479,4
6869,0.7655576682026479,4
7409,0.7655576682026479,4
277,0.7655180655656243,4
287,0.7655180655656243,4
317,0.7655180655656243,4
427,0.7655180655656243,4
1757,0.7655180655656243,4
2177,0.7655180655656243,4
2547,0.7655180655656243,4
2807,0.7655180655656243,4
2967,0.7655180655656243,4
3577,0.7655180655656243,4
4417,0.7655180655656243,4
4517,0.7655180655656243,4
4837,0.7655180655656243,4
5077,0.7655180655656243,4
6447,0.7655180655656243,4
6927,0.7655180655656243,4
8807,0.7655180655656243,4
9047,0.7655180655656243,4
12577,0.7655180655656243,4
13027,0.7655180655656243,4
2661,0.7648140557843862,7
455,0.7646948046029499,7
685,0.7646948046029499,7
1845,0.7646948046029499,7
3275,0.7646948046029499,7
3495,0.7646948046029499,7
4915,0.7646948046029499,7
4955,0.7646948046029499,7
6095,0.7646948046029499,7
583,0.7641290215770149,4
673,0.7641290215770149,4
693,0.7641290215770149,4
1723,0.7641290215770149,4
3043,0.7641290215770149,4
3613,0.7641290215770149,4
4223,0.7641290215770149,4
4273,0.7641290215770149,4
5253,0.7641290215770149,4
5693,0.7641290215770149,4
5723,0.7641290215770149,4
5883,0.7641290215770149,4
5953,0.7641290215770149,4
6303,0.7641290215770149,4
8343,0.7641290215770149,4
8913,0.7641290215770149,4
9183,0.7641290215770149,4
1937,0.7632747476306132,4
2397,0.7632747476306132,4
2727,0.7632747476306132,4
3067,0.7632747476306132,4
3437,0.7632747476306132,4
4067,0.7632747476306132,4
4657,0.7632747476306132,4
5787,0.7632747476306132,4
5967,0.7632747476306132,4
7647,0.7632747476306132,4
7837,0.7632747476306132,4
8837,0.7632747476306132,4
9137,0.7632747476306132,4
12597,0.7632747476306132,4
1247,0.7630133573348633,4
1867,0.7630133573348633,4
2127,0.7630133573348633,4
3327,0.7630133573348633,4
3977,0.7630133573348633,4
5207,0.7630133573348633,4
6697,0.7630133573348633,4
6917,0.7630133573348633,4
7537,0.7630133573348633,4
8607,0.7630133573348633,4
9217,0.7630133573348633,4
12717,0.7630133573348633,4
12967,0.7630133573348633,4
13067,0.7630133573348633,4
6843,0.7629354071026178,7
1467,0.7627857828082345,4
665,0.7627719698767551,6
4265,0.7627719698767551,6
5975,0.7627719698767551,6
6115,0.7627719698767551,6
6595,0.7627719698767551,6
8005,0.7627719698767551,6
12805,0.7627719698767551,6
55,0.762650092347749,1
385,0.762650092347749,1
855,0.762650092347749,1
1145,0.762650092347749,1
1475,0.762650092347749,1
1885,0.762650092347749,1
2905,0.762650092347749,1
3385,0.762650092347749,1
4095,0.762650092347749,1
4555,0.762650092347749,1
4905,0.762650092347749,1
5045,0.762650092347749,1
5265,0.762650092347749,1
8045,0.762650092347749,1
8255,0.762650092347749,1
8625,0.762650092347749,1
15,0.7623372145122336,4
875,0.7623372145122336,4
1835,0.7623372145122336,4
2245,0.7623372145122336,4
2315,0.7623372145122336,4
2945,0.7623372145122336,4
3805,0.7623372145122336,4
4035,0.7623372145122336,4
4395,0.7623372145122336,4
4425,0.7623372145122336,4
5325,0.7623372145122336,4
6865,0.7623372145122336,4
7085,0.7623372145122336,4
7645,0.7623372145122336,4
8595,0.7623372145122336,4
8775,0.7623372145122336,4
8785,0.7623372145122336,4
9005,0.7623372145122336,4
196,0.7621712189909025,4
476,0.7621712189909025,4
956,0.7621712189909025,4
1166,0.7621712189909025,4
1776,0.7621712189909025,4
3186,0.7621712189909025,4
3916,0.7621712189909025,4
6166,0.7621712189909025,4
6626,0.7621712189909025,4
6866,0.7621712189909025,4
7146,0.7621712189909025,4
8836,0.7621712189909025,4
13136,0.7621712189909025,4
3655,0.7619745624213702,1
4585,0.7619745624213702,1
8555,0.7619745624213702,1
1897,0.7617376225307945,4
4367,0.7617376225307945,4
4877,0.7617376225307945,4
5593,0.7616666666666667,4
3972,0.7615325011448913,5
6472,0.7615325011448913,5
7517,0.7610955975886289,9
980,0.7608914032945729,4
1370,0.7608914032945729,4
2180,0.7608914032945729,4
2300,0.7608914032945729,4
2620,0.7608914032945729,4
2690,0.7608914032945729,4
3010,0.7608914032945729,4
3700,0.7608914032945729,4
3770,0.7608914032945729,4
6720,0.7608914032945729,4
7270,0.7608914032945729,4
7910,0.7608914032945729,4
8610,0.7608914032945729,4
8930,0.7608914032945729,4
9030,0.7608914032945729,4
9110,0.7608914032945729,4
9280,0.7608914032945729,4
7487,0.7604119068348559,7
2498,0.7601583477909883,4
6398,0.7601583477909883,4
8528,0.7601583477909883,4
12858,0.7601583477909883,4
8954,0.7585357335708707,7
965,0.7584893487260135,10
3405,0.7584893487260135,10
3835,0.7584893487260135,10
4175,0.7584893487260135,10
4365,0.7584893487260135,10
5165,0.7584893487260135,10
5175,0.7584893487260135,10
5235,0.7584893487260135,10
5405,0.7584893487260135,10
6555,0.7584893487260135,10
6575,0.7584893487260135,10
6705,0.7584893487260135,10
7405,0.7584893487260135,10
